id,state,race,party,last_election,voter_type
43741,CT,w,r,d,likely
82250,CA,a,r,d,likely
91619,AL,w,d,r,registered
44030,AK,a,r,d,likely
45436,CA,w,d,r,registered
69786,CT,w,r,d,likely
19075,CO,a,d,r,likely
60027,CA,h,r,r,likely
26297,AK,a,d,r,registered
98065,CO,w,r,d,registered
60228,AZ,a,r,r,registered
10288,AZ,h,d,d,registered
64660,CT,w,d,d,likely
19423,AR,w,r,d,registered
96001,CO,h,d,r,registered
61159,AL,h,d,r,likely
53346,AL,w,d,d,registered
95203,AK,b,d,d,registered
67322,CT,w,d,d,likely
18470,AZ,w,d,i,likely
58373,AR,b,r,i,registered
48198,CA,h,d,d,registered
79795,CA,b,d,d,registered
91600,CA,h,d,d,registered
23664,AK,b,d,d,registered
74480,CT,h,i,r,registered
80409,AZ,w,r,d,registered
79949,CT,w,r,r,registered
84526,AZ,h,r,d,registered
33183,AR,w,r,r,likely
35223,AR,w,r,d,likely
64664,AK,w,r,r,likely
56169,CA,h,r,r,registered
60681,AL,b,r,r,registered
42495,CO,w,r,r,registered
48096,CA,h,r,d,likely
45429,CT,h,r,r,likely
22376,CT,w,r,r,registered
59976,CT,w,r,r,likely
55546,AL,w,r,d,likely
43041,AL,w,d,r,likely
35378,AK,b,r,r,registered
65161,CA,b,d,d,registered
53440,AL,w,r,d,likely
88624,AR,w,r,d,registered
38533,AZ,b,d,r,likely
33264,AK,w,r,r,likely
62900,AR,b,d,r,registered
28752,AR,w,r,d,registered
70776,AR,w,d,d,registered
26757,CO,b,d,d,likely
35102,AR,w,d,d,registered
79430,AR,w,d,r,likely
62911,CA,h,r,d,registered
83866,AK,h,r,d,registered
45602,CA,b,d,d,registered
35525,AL,w,r,r,registered
67680,AR,w,r,d,likely
30011,AL,w,d,d,registered
52238,CO,h,r,r,likely
74724,AR,w,r,r,likely
47296,AR,w,d,i,likely
36856,AK,w,d,d,likely
76800,AK,w,r,i,registered
55931,CA,w,r,r,registered
74729,AL,b,r,d,registered
92087,AR,w,d,d,registered
15712,AL,w,r,r,registered
49822,AR,w,d,d,registered
24696,CT,w,d,d,likely
51441,AZ,h,d,r,registered
40980,AZ,a,d,r,likely
22955,AR,a,d,d,registered
84288,CO,w,d,d,registered
21177,CT,b,r,d,likely
43533,AK,w,d,d,registered
81822,AR,w,d,r,registered
37404,CA,w,r,d,registered
42612,AK,h,r,r,registered
36272,CA,w,r,r,registered
67875,CO,b,d,r,likely
54351,AR,h,r,d,registered
61438,AZ,b,d,d,registered
37904,CA,w,r,d,registered
54496,CO,h,d,i,likely
44041,AZ,a,d,d,registered
72798,AZ,w,d,d,registered
66640,AL,w,r,d,likely
41001,CO,b,d,r,registered
22098,CT,w,d,d,registered
32521,CO,w,r,d,registered
16225,AK,b,d,r,registered
89604,AL,h,d,r,registered
62119,AZ,w,d,r,likely
76576,AR,h,r,d,likely
50546,AR,b,r,d,registered
26071,CA,w,r,d,likely
17567,AR,b,r,r,likely
61510,CT,h,r,r,registered
46114,CA,w,r,r,registered
85218,AZ,w,r,r,registered
24872,CT,n,d,r,registered
32821,AL,h,d,r,registered
82278,AL,w,d,d,registered
24921,AR,h,d,d,likely
99199,AZ,b,d,r,likely
41634,AR,b,d,r,registered
78783,AZ,a,d,r,likely
19327,AZ,b,r,d,likely
33692,AR,b,r,r,registered
32482,CA,a,d,d,likely
32136,AZ,h,d,r,registered
83885,AZ,w,r,r,registered
78898,AL,h,d,d,registered
71551,AR,w,d,d,likely
12569,CA,w,d,r,registered
55179,CO,h,r,i,registered
93058,CT,w,r,d,registered
63621,AL,w,d,d,likely
23489,CA,h,d,d,registered
23405,CA,a,d,r,likely
98809,AK,a,d,d,registered
49722,AR,h,d,d,likely
13330,AZ,w,d,r,likely
23076,AR,w,r,d,registered
63060,AZ,w,d,r,registered
36390,CT,n,d,d,registered
93398,AZ,w,r,d,likely
43177,AL,w,d,d,registered
82376,AR,b,d,r,registered
55884,AZ,b,d,d,registered
53863,CA,h,r,r,registered
20937,CT,h,r,d,registered
75088,AZ,w,d,i,registered
92101,CO,b,d,i,registered
51259,CO,h,r,r,registered
91398,CO,w,d,r,registered
20936,CA,w,d,i,registered
61444,CA,b,d,i,likely
50953,AK,h,d,r,likely
95989,CO,b,d,d,registered
36032,CT,b,r,r,registered
14802,CT,b,d,d,likely
32177,AZ,w,r,d,registered
52684,AZ,w,r,d,registered
33680,AK,w,r,r,registered
73730,AZ,w,d,r,registered
89641,AK,w,i,r,registered
36077,AL,w,d,r,registered
29802,AL,n,r,r,likely
94899,CO,h,r,d,registered
68063,CT,w,d,i,registered
36401,CO,w,i,r,likely
33972,CA,h,r,d,likely
53965,AL,w,d,r,registered
31235,AL,w,r,d,registered
81526,CA,h,r,r,likely
60056,CT,w,r,d,likely
95461,AR,w,d,r,likely
50731,CT,b,d,d,likely
24800,CA,w,d,d,registered
30887,AL,w,d,r,likely
91727,AR,w,d,d,registered
26417,CA,h,d,r,registered
87374,CA,w,d,d,registered
30746,CA,w,d,d,registered
54500,AK,b,d,d,registered
71586,CO,b,r,d,likely
34629,CT,b,d,r,likely
28358,CA,w,d,d,likely
98402,CA,w,d,r,registered
56364,AL,b,r,d,registered
22511,AZ,n,d,i,registered
93613,AK,w,r,r,registered
18980,CT,w,r,d,registered
50497,AK,h,d,r,registered
82508,AL,w,r,d,registered
60144,CA,h,r,i,likely
81126,CO,w,d,d,registered
98966,CO,w,r,r,registered
37884,AZ,a,r,d,registered
66708,AR,w,i,r,registered
28171,AR,w,d,d,registered
87203,AZ,w,d,i,likely
79818,CA,b,d,d,likely
40786,AK,w,r,d,likely
62925,AR,a,r,d,likely
16034,AR,w,r,r,registered
91995,CO,h,r,r,likely
97586,AK,w,r,d,registered
69848,CT,a,r,d,likely
40927,AK,w,d,d,registered
17272,CO,w,r,d,registered
19762,AZ,w,d,d,likely
84068,CT,w,r,r,registered
77585,AR,b,r,r,registered
71711,AL,h,d,d,registered
52427,AK,w,r,r,registered
91523,AZ,w,d,r,likely
10776,CO,w,r,d,registered
44478,CT,w,d,d,likely
77647,CA,w,r,d,registered
41678,CA,h,r,r,registered
23027,AK,h,r,d,registered
20206,CT,h,i,r,registered
26053,CO,w,r,i,registered
52531,CA,w,r,r,registered
39368,AK,a,r,d,likely
44287,AL,w,r,d,likely
52385,CA,b,d,r,registered
40838,AL,w,d,r,likely
54214,AL,b,d,r,likely
99162,CT,a,d,d,likely
90638,AL,h,r,d,registered
34263,AL,a,r,d,registered
61979,CO,w,r,d,registered
72027,CT,h,r,r,likely
26747,AZ,w,r,r,registered
67729,AR,h,r,d,registered
86094,AR,h,d,d,registered
35508,AR,w,r,d,likely
48017,AZ,w,d,i,likely
80491,AZ,h,i,r,registered
98041,CA,w,d,d,registered
64241,CT,w,r,r,registered
42878,CA,b,d,d,registered
44929,CT,w,d,r,registered
43537,AZ,b,r,r,registered
16073,AK,h,r,d,registered
21301,AZ,w,d,d,registered
49255,CA,h,r,r,registered
94416,AK,w,r,d,registered
20222,CO,h,d,d,registered
42644,CO,w,i,d,registered
84082,AR,w,r,d,likely
65674,CA,b,d,d,likely
24826,AZ,w,d,d,likely
14043,CT,w,d,d,registered
64104,AL,w,r,r,registered
64390,CA,w,d,r,registered
99725,CO,h,d,r,likely
69128,CO,w,i,d,registered
40158,AR,w,r,r,registered
45419,CT,b,r,d,likely
32522,CO,b,r,r,registered
28269,CO,w,r,r,registered
97157,AL,o,d,r,registered
30253,CT,w,d,r,registered
89659,AR,w,r,r,likely
45610,CO,a,d,d,registered
28625,CT,w,r,d,registered
73976,AK,w,r,r,registered
26173,AL,w,d,i,registered
37152,AR,h,d,r,likely
53373,AK,w,d,r,likely
30796,AK,h,d,d,registered
34871,AK,w,d,r,registered
48637,CA,w,r,d,likely
58281,CA,w,r,d,likely
71082,CT,w,i,d,registered
24632,AL,w,r,r,likely
55677,AR,w,r,r,likely
17745,AZ,w,r,d,likely
82031,AL,w,d,d,likely
85905,AL,b,d,i,registered
86363,CT,b,r,r,registered
78043,CT,a,r,r,likely
49257,CT,w,d,r,likely
62996,AK,w,r,d,registered
24915,CO,b,i,d,registered
94886,AL,o,d,r,registered
63426,AR,b,d,r,registered
31462,AZ,w,r,d,registered
71904,AK,w,d,d,registered
19841,CA,h,d,r,likely
49918,CT,w,d,d,registered
80886,CT,h,d,r,registered
40973,CA,h,d,r,registered
98671,CO,w,d,r,likely
98348,AK,w,r,r,registered
85952,CT,w,r,i,likely
76237,CT,w,r,d,registered
31344,AK,w,r,d,registered
76792,CT,h,d,d,registered
16712,AK,w,i,d,registered
46291,CA,w,d,i,registered
84764,AK,w,d,d,likely
82427,AK,h,d,d,likely
33317,CT,w,r,r,likely
10896,AZ,w,d,d,registered
57710,AR,w,r,r,likely
63630,AZ,h,i,d,registered
31548,AZ,w,d,r,registered
90475,CT,a,r,d,registered
51291,AZ,h,r,d,registered
46941,AK,w,d,r,likely
95950,AR,b,r,d,registered
14765,AK,b,d,d,registered
35886,AZ,h,r,r,registered
82010,CO,w,r,r,likely
64789,AL,w,r,d,registered
54294,AL,w,d,i,likely
25099,AL,b,d,r,likely
41661,AK,w,r,r,registered
67434,CO,w,d,d,registered
47483,AL,b,d,d,registered
21466,AR,a,d,d,likely
13289,AR,w,d,d,registered
43061,CO,b,r,i,likely
51509,AL,w,r,r,likely
34589,AL,b,d,d,registered
72762,AL,h,d,r,registered
28205,CT,w,d,r,likely
96888,CA,w,d,d,registered
23061,AZ,w,d,d,likely
23799,CO,h,r,d,likely
85922,AL,w,d,r,likely
72770,AZ,w,r,r,registered
43524,AK,w,r,d,registered
98587,AZ,a,d,r,registered
85913,AR,w,d,d,registered
59547,CO,w,r,r,registered
19976,CO,w,d,r,likely
28415,CT,w,r,r,registered
21393,AZ,w,r,r,likely
96571,CO,b,d,r,likely
24797,AK,w,d,r,registered
97680,AZ,b,d,d,likely
57817,CA,w,r,d,registered
95905,CO,h,d,r,registered
68780,CT,w,d,d,registered
70897,CO,w,r,i,registered
80194,AL,w,d,r,registered
46905,CA,w,r,d,registered
73530,AL,a,r,d,registered
84958,AK,w,r,r,registered
55643,CA,w,d,r,registered
10714,CO,a,r,r,registered
39079,CA,w,d,d,registered
50158,AZ,w,r,i,registered
44521,AZ,a,d,d,registered
84832,CA,w,d,d,registered
66549,AZ,h,r,r,registered
54799,CT,b,d,d,likely
99865,AZ,b,r,r,likely
66657,AZ,h,r,d,registered
21139,CO,a,r,r,likely
75292,AR,w,d,d,likely
15498,AL,w,r,r,likely
80300,AK,h,d,r,likely
68314,CA,w,d,r,registered
18646,CO,a,d,d,registered
83029,AR,w,d,d,likely
85319,AR,w,d,r,likely
32441,AK,h,r,r,likely
67415,AR,w,r,d,registered
48352,AL,w,r,r,registered
40848,CO,w,r,r,likely
73713,AZ,h,d,d,likely
86244,CA,b,d,d,registered
44621,CT,b,r,d,registered
74499,AR,w,d,d,registered
72625,AZ,w,d,i,registered
30382,CT,w,d,d,likely
87189,AL,w,r,r,registered
97780,CT,w,d,i,registered
36475,AR,a,r,r,registered
85815,CA,w,d,r,registered
19675,CA,h,r,r,registered
41506,AR,w,r,d,likely
11695,CT,h,r,d,registered
53287,AR,b,r,d,registered
41441,AK,w,d,r,registered
23627,AK,a,r,r,registered
39609,CO,w,r,d,registered
59804,CA,w,d,r,registered
11998,AK,b,d,d,registered
82747,AZ,b,d,i,likely
60917,CT,w,d,d,registered
43451,AR,w,r,d,likely
15879,CA,h,r,r,registered
71801,AL,w,r,r,registered
74867,CT,a,r,d,registered
29551,AR,w,d,d,registered
35893,AL,w,d,d,likely
95453,AZ,w,r,d,registered
88533,AK,h,r,r,likely
23791,AK,b,r,r,registered
86772,AR,b,d,d,likely
25653,CT,h,d,r,registered
74583,CA,w,d,r,registered
53353,CT,w,r,d,registered
48211,AK,h,d,d,registered
98704,AK,w,r,r,registered
95040,AR,w,d,r,registered
59928,AL,h,r,d,likely
89314,AK,w,d,r,registered
79680,AZ,w,r,r,likely
53229,CO,w,d,d,registered
39285,AK,h,r,r,likely
93012,AK,b,r,d,likely
87212,CO,w,d,d,registered
38878,AL,b,d,r,registered
38726,AR,w,r,r,registered
87251,CO,w,d,d,registered
49498,AK,w,r,d,registered
23743,AL,b,r,d,registered
46032,CA,w,d,d,registered
48282,CO,w,d,r,likely
93260,AL,w,d,d,registered
97576,AL,w,r,r,registered
17255,CT,w,d,r,registered
50651,AK,w,r,r,registered
37376,AZ,w,r,d,registered
73039,CA,w,d,i,registered
50093,AR,w,r,d,registered
18016,AK,b,r,r,registered
38338,AR,h,d,r,likely
12037,AL,w,d,d,likely
35513,AK,w,r,r,registered
37455,CT,w,r,r,registered
73252,AL,w,d,d,registered
43287,AK,w,d,d,likely
43818,AR,w,d,i,likely
28702,CA,h,d,d,likely
48586,AZ,w,r,d,registered
59279,AZ,w,d,d,likely
58230,CO,b,r,d,likely
48753,AZ,h,r,d,likely
18325,CO,w,r,i,registered
93888,AZ,b,r,r,registered
62835,AZ,w,d,d,registered
65614,AL,b,r,d,likely
47780,AZ,w,d,d,registered
36804,AR,w,d,r,registered
96890,AZ,b,d,r,registered
14328,AZ,w,r,d,registered
74899,AL,h,d,d,registered
32789,AL,w,d,r,likely
18560,CA,w,r,d,registered
43021,AK,h,r,i,registered
95512,AR,w,d,d,registered
45385,CO,w,d,r,registered
17957,CO,h,r,d,registered
73921,AZ,h,d,r,registered
35963,AK,w,d,i,registered
22317,AL,o,r,r,likely
11056,AK,h,d,d,likely
34240,CT,w,r,r,registered
93487,CA,w,d,r,likely
13606,AZ,a,d,d,registered
67296,AK,w,r,r,likely
69789,CO,b,r,r,registered
68100,AK,h,d,d,registered
72785,CT,w,d,r,registered
83499,AL,b,r,d,likely
31172,CT,w,r,r,registered
66518,AK,h,r,i,registered
73454,AL,w,d,d,likely
69997,CO,b,r,d,registered
54657,AL,a,r,d,likely
76660,CT,a,d,r,registered
23809,CT,b,r,r,registered
42257,AZ,b,r,d,registered
57599,AR,w,i,r,registered
80407,AL,w,d,r,likely
59401,CO,h,r,d,likely
97248,AR,h,d,d,registered
68267,AK,w,d,d,registered
75441,CA,h,d,r,registered
91599,CT,w,d,r,likely
62727,AK,b,d,r,registered
30170,CT,w,r,d,likely
89594,AR,a,d,d,registered
89895,CT,w,d,r,likely
14840,AZ,a,r,r,registered
66923,AZ,b,d,r,registered
71336,AL,w,r,r,registered
48942,CA,h,d,d,registered
65875,AK,w,d,d,registered
48135,AL,b,d,r,registered
93990,CO,w,d,d,registered
65469,CO,w,d,r,likely
77005,AL,w,r,r,likely
27156,AR,h,r,d,likely
44912,CO,h,r,i,registered
33012,AL,h,d,d,likely
54575,CA,w,d,r,registered
19265,AZ,w,r,d,registered
82292,CA,w,d,r,registered
64684,AZ,o,r,r,registered
65176,AL,a,r,d,likely
60473,AK,w,r,d,likely
68700,CO,h,d,d,registered
84947,CO,h,r,r,likely
65456,AZ,w,r,i,registered
32396,CO,w,d,r,registered
64036,AR,a,r,r,likely
92308,CA,w,d,d,likely
62958,AL,w,d,d,likely
34531,AZ,w,r,d,likely
41161,AR,b,d,d,likely
15749,CO,w,d,r,registered
97108,CA,h,d,r,likely
37495,AL,w,r,r,registered
55551,CT,h,d,d,likely
57343,AL,a,d,r,registered
71923,AL,w,r,d,likely
78864,CT,h,d,r,registered
62083,CA,w,r,d,registered
96021,AZ,b,r,d,likely
92563,AR,w,d,r,likely
90376,CO,w,r,d,registered
21567,CO,w,r,r,registered
65589,CO,w,d,d,registered
30094,CT,b,d,r,likely
94712,CO,w,r,r,likely
17037,AZ,b,d,r,registered
95576,CO,w,d,i,registered
95583,AZ,b,d,r,registered
58067,AK,b,d,r,likely
92381,AR,h,r,r,likely
76209,AR,w,r,r,registered
43239,CT,b,d,d,registered
63511,CT,w,r,d,registered
90984,AR,w,d,d,registered
54184,CO,w,d,d,registered
96198,AL,w,d,r,likely
59495,CO,w,d,d,registered
37923,AR,o,r,r,registered
31766,AR,w,d,d,registered
15880,CA,w,d,r,registered
67630,CO,b,r,r,likely
84584,CT,h,r,d,registered
14576,AZ,w,d,d,registered
59636,AR,b,d,d,likely
60329,CA,w,r,d,registered
72730,AL,h,d,d,likely
53744,CT,w,r,r,likely
52404,AL,w,d,r,registered
23753,CO,w,r,r,registered
76835,AL,b,d,r,registered
13278,AZ,w,d,d,likely
83974,AL,a,d,r,registered
25279,AZ,a,d,d,likely
48255,AL,w,d,i,registered
47632,AR,w,r,r,registered
93137,CT,h,r,d,registered
68646,CO,w,r,d,registered
84061,AZ,w,d,d,likely
26663,CT,a,d,d,likely
63731,AL,h,r,d,likely
72279,CO,w,d,r,likely
82792,AZ,w,d,d,likely
25195,AZ,w,d,r,registered
41240,AZ,b,r,r,registered
61518,AK,a,d,r,registered
30879,AZ,h,r,r,registered
80866,AK,h,r,r,registered
88358,CO,b,d,r,registered
88802,CA,h,d,d,registered
82456,AL,w,d,r,likely
82965,CO,h,d,r,registered
49185,AK,w,d,r,registered
72915,AR,w,d,i,registered
99412,CA,b,r,d,registered
44585,AZ,b,d,r,likely
37336,CO,b,r,r,registered
35884,CA,w,r,r,registered
20800,CO,w,d,d,registered
29954,AK,h,r,r,registered
62540,AK,b,r,d,registered
65628,AK,h,r,r,registered
16196,CT,o,r,d,registered
43527,AR,b,d,r,likely
84495,AZ,w,d,d,registered
91358,AL,h,r,d,registered
13388,CT,b,r,d,registered
21736,AK,w,d,r,likely
82726,AR,w,d,d,registered
58280,CO,w,d,d,registered
75803,CT,b,d,d,registered
59272,AL,w,r,d,registered
50007,CO,b,d,i,registered
37679,CA,w,r,d,registered
94557,AK,w,d,r,registered
75182,AK,h,d,d,registered
15732,AL,w,r,d,registered
91203,AR,b,d,d,likely
60419,AR,w,d,d,registered
89094,AZ,n,r,i,likely
20309,AZ,w,r,d,registered
94045,CO,w,d,d,likely
30629,AK,w,d,d,registered
80671,AK,w,d,d,registered
14755,AZ,w,r,i,registered
52289,CT,w,r,r,registered
40735,AK,w,d,d,registered
60864,AK,w,r,r,registered
75520,AK,w,d,r,registered
45391,AL,w,r,r,registered
21958,AK,w,d,d,likely
14709,AK,h,r,i,likely
80235,AR,b,d,d,registered
80679,AK,b,r,r,registered
87367,AL,b,d,r,registered
63437,AL,b,r,r,registered
41589,CA,w,d,d,registered
26818,AK,w,d,r,likely
24869,CT,w,r,d,likely
12282,AR,w,d,r,registered
86278,AL,w,d,d,registered
25668,CT,w,d,d,registered
43342,AR,w,d,d,likely
69589,AK,w,d,r,likely
99518,CO,h,d,d,registered
59704,AZ,w,d,d,registered
33114,CA,w,d,r,registered
19493,CA,w,r,i,registered
55692,CA,w,r,r,registered
23639,AK,w,d,d,registered
64595,AZ,w,r,d,registered
80730,AR,b,r,i,registered
39275,AR,w,i,r,registered
81655,AR,h,d,d,registered
57310,AL,w,r,d,registered
34440,AK,w,r,d,likely
37558,AZ,w,d,d,registered
49701,CO,h,r,r,likely
66454,CO,b,d,r,likely
15837,AK,w,r,r,registered
56952,CA,w,d,r,registered
96735,CA,w,r,d,registered
26644,AZ,w,d,r,likely
33845,AK,h,d,d,likely
94945,CA,w,r,d,registered
22828,AR,w,d,d,registered
19999,CT,w,d,i,registered
88404,CO,h,r,d,registered
21218,CA,w,r,r,registered
76137,AR,w,r,d,registered
29647,AZ,b,r,d,registered
97524,AL,w,r,d,registered
79726,AL,h,r,r,registered
58213,CA,w,d,d,likely
60840,CO,h,d,r,registered
42090,AZ,b,r,r,likely
87687,CO,w,d,d,likely
78272,AR,b,d,d,registered
70257,AR,a,r,d,likely
89812,AZ,w,d,d,likely
59387,CA,w,d,r,likely
29120,AK,b,r,r,likely
47615,CA,w,d,d,registered
80555,CA,w,d,r,registered
29265,CT,w,r,r,registered
59053,AK,b,r,r,likely
85688,CO,h,r,d,likely
87449,AL,w,r,d,registered
18127,AZ,w,d,r,likely
75916,AZ,h,r,d,registered
49520,CT,b,r,d,registered
52543,CA,w,r,r,registered
75004,AZ,b,d,r,registered
97819,AK,w,d,d,registered
92954,AK,w,d,d,registered
11064,AL,w,r,r,likely
32485,AK,b,r,r,likely
23007,CO,w,d,r,registered
58040,AZ,b,d,r,registered
96621,AK,w,r,d,registered
94753,AK,h,r,r,registered
37265,AZ,a,d,i,registered
90607,AR,w,r,d,registered
66735,CO,b,d,r,registered
12034,CA,b,r,r,likely
28618,CO,w,d,d,registered
11760,CA,b,i,r,likely
84721,AK,b,i,d,registered
40719,AK,h,d,d,registered
70945,AL,w,d,d,registered
88210,CO,w,r,r,registered
45207,AL,a,d,i,likely
38480,AL,w,d,d,registered
55589,CO,w,d,d,registered
53094,AR,h,d,r,registered
90805,AL,h,d,d,registered
47485,AZ,a,d,r,likely
81034,AR,w,r,r,registered
31389,AZ,b,d,r,registered
97140,AZ,h,r,r,registered
90918,CO,w,d,r,likely
23345,CT,w,d,r,registered
40599,AR,w,r,r,registered
68875,AR,w,r,r,registered
28041,CO,w,d,r,likely
62011,AL,w,d,d,registered
65258,CO,w,r,d,registered
42106,AR,h,d,d,likely
40489,CT,b,d,r,likely
74225,AL,w,d,d,registered
96668,AR,w,d,r,registered
71925,CA,a,d,r,likely
71648,CA,w,d,i,registered
19943,AK,b,r,r,registered
91508,AL,a,d,r,likely
77238,CO,w,d,d,likely
75677,CT,b,r,d,registered
15038,CT,h,r,r,likely
79296,AZ,h,r,d,registered
93336,AR,w,r,r,registered
85169,AZ,h,d,r,registered
13991,CA,w,r,d,registered
54810,AK,n,d,d,registered
83251,AR,w,r,d,registered
92989,CO,n,r,r,registered
39099,AK,b,r,d,likely
46930,AZ,h,r,r,registered
52991,CO,a,d,d,registered
89621,AR,h,d,r,registered
50345,AR,w,r,i,likely
84402,AK,h,d,r,registered
82133,CT,w,d,i,likely
79048,AR,a,d,r,registered
49599,AK,a,d,r,registered
70603,AZ,h,r,d,registered
22397,AL,w,d,r,likely
58547,CT,w,d,d,registered
36731,AR,n,r,r,registered
80779,AR,w,d,d,registered
94377,AL,w,r,r,registered
71419,AL,w,d,d,registered
79032,AL,w,d,r,registered
19642,AR,w,d,r,likely
58051,CA,w,d,d,likely
65309,AL,a,r,r,registered
65082,AR,h,d,d,registered
67444,CA,w,d,d,registered
24488,CA,b,r,r,registered
66816,CO,w,d,r,registered
99654,AR,b,r,r,registered
99627,AZ,h,d,r,registered
84592,AR,w,r,r,likely
22284,AL,w,d,d,likely
95007,CT,w,d,r,registered
31328,AR,w,d,d,registered
79382,AL,b,r,i,registered
37799,AZ,h,d,d,registered
10774,CT,w,r,d,registered
29905,CT,w,d,r,registered
38917,CO,n,r,r,likely
53224,CT,b,r,r,registered
54421,CT,w,r,r,likely
23891,AZ,h,d,r,registered
42456,AK,w,r,d,likely
90652,CT,w,r,d,registered
50258,CA,h,d,d,likely
23998,AK,h,d,r,likely
47278,AZ,w,r,d,registered
23144,CT,w,r,r,registered
22776,CT,b,r,d,registered
58632,CO,h,d,d,registered
29669,CT,w,d,d,likely
81814,AR,w,r,d,registered
31912,CT,w,d,d,likely
94041,AK,w,d,r,likely
14770,CA,w,r,r,registered
73715,AR,a,d,i,likely
91527,AK,w,r,r,likely
86283,AK,h,d,d,registered
22356,AR,w,r,i,registered
40576,AZ,w,r,d,registered
27515,CO,w,d,d,likely
83076,AZ,a,i,d,registered
15206,CA,w,r,d,registered
14291,CT,w,d,d,registered
85749,CA,w,d,r,registered
52396,AR,w,r,d,registered
56300,AR,w,d,d,likely
25309,AL,h,r,r,likely
45842,AK,o,r,r,registered
79303,CA,b,r,r,registered
34535,AR,h,d,d,likely
89658,AR,w,r,i,likely
55040,CO,h,r,r,registered
74875,AR,a,r,d,registered
77811,CA,b,r,d,registered
15915,CT,w,d,r,registered
37410,AL,w,d,r,likely
53268,AZ,w,d,r,likely
15886,AR,h,d,i,registered
80085,CO,w,d,d,likely
53325,CA,h,d,d,registered
84716,CT,h,r,d,registered
16881,CA,a,r,d,likely
22007,AK,w,r,d,likely
41106,AK,w,r,d,registered
27167,AK,w,d,r,likely
31771,CO,h,d,r,registered
44272,AR,w,r,r,registered
69071,AZ,w,d,r,registered
15243,CO,w,d,r,registered
67650,CT,h,d,d,registered
56443,CO,w,r,d,likely
93637,CO,w,r,d,registered
62968,AR,w,d,r,likely
83434,AK,w,r,r,likely
11781,AK,w,d,r,registered
87346,CO,h,r,d,registered
84985,CT,w,d,r,likely
46650,AR,h,d,d,registered
46465,CO,b,r,d,registered
34675,CA,w,r,d,registered
53278,AZ,w,r,r,registered
19184,AK,w,r,i,registered
80320,AZ,w,r,r,likely
17226,AZ,w,d,d,likely
12213,CO,h,r,d,likely
51858,CT,h,r,r,likely
55069,AL,w,d,d,likely
91617,CO,w,d,r,likely
55942,AZ,b,d,d,likely
65044,CO,h,d,d,registered
40253,AR,h,r,r,likely
34671,CA,b,r,d,likely
69152,CT,h,d,d,likely
81329,AL,w,d,r,registered
67157,AZ,w,d,d,registered
83477,AR,w,r,d,registered
66397,AR,w,d,d,registered
53570,CT,b,r,r,likely
88453,CA,w,d,r,likely
38475,AR,b,d,d,registered
57561,AL,w,d,d,likely
18104,AK,w,d,r,likely
45785,CA,w,d,r,registered
28885,AR,a,r,r,registered
91711,CT,w,d,r,registered
51477,AL,w,r,r,registered
49776,AR,h,r,r,registered
73622,AZ,w,d,i,registered
75764,AL,w,r,d,likely
81853,CA,h,d,r,likely
31478,AZ,h,d,r,likely
86520,CA,h,d,r,registered
26930,CT,w,d,r,registered
93021,AZ,w,d,d,registered
15702,CT,w,r,r,registered
30146,AL,w,i,d,registered
40734,AR,w,r,r,registered
62759,AZ,w,r,d,likely
68659,AR,b,r,d,registered
17219,CA,h,d,r,registered
45090,AZ,b,d,r,likely
75067,AK,h,d,r,registered
62497,AZ,w,r,r,registered
66056,AZ,w,d,r,likely
50504,CT,a,r,r,registered
80533,CO,h,d,d,registered
62716,AL,h,r,d,likely
69503,AR,w,r,r,likely
46150,AK,a,d,r,likely
43062,AR,h,r,r,registered
46423,CA,w,d,r,likely
19879,AZ,w,d,d,likely
45247,AR,w,r,i,registered
96856,AR,w,r,r,likely
84451,CT,w,d,r,registered
25625,AR,w,d,d,registered
49019,AL,w,d,d,likely
47689,AR,w,d,d,registered
40449,CT,w,r,r,likely
87924,CT,w,r,d,registered
20403,AR,w,d,r,likely
66972,AL,b,r,d,registered
27825,AL,w,d,r,registered
63154,AL,w,d,r,registered
17116,CT,n,d,d,likely
71464,CT,a,r,d,likely
59660,AR,w,d,d,registered
70570,AZ,h,r,r,registered
30462,AK,o,r,r,registered
85678,AR,w,d,i,registered
79575,AK,w,d,r,likely
91923,AR,w,r,d,registered
97828,AR,w,d,d,registered
14562,CT,b,d,d,registered
66725,CT,b,r,r,registered
18068,CO,w,r,r,registered
35929,CA,w,d,d,likely
17297,AL,b,d,r,likely
99487,AK,w,r,d,registered
87663,AZ,w,d,d,registered
37737,AK,a,r,r,likely
31518,AK,b,d,r,registered
68597,CA,w,d,d,likely
82107,AK,w,r,r,registered
10214,CO,w,r,d,registered
67929,AL,w,r,d,registered
57435,CO,w,d,r,registered
67641,AZ,b,r,d,registered
47265,AL,w,r,r,registered
